genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref
sars-cov-2_pangenome_k32	0.3	fmsi	local	21	1	2170949	1000000	10338507	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.3	fmsi	local	21	2	2170949	1000000	7755059	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.3	fmsi	local	21	3	2170949	1000000	6117363	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.3	fmsi	local	21	4	2170949	1000000	5081331	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.3	fmsi	local	21	5	2170949	1000000	4443819	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.3	cbl	none	21	na	2170949	1000000	12725103	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.3	sbwt	none	21	0	2170949	1000000	19586656	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.3	sbwt	none	21	1	2170949	1000000	11982000	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.3	bwa	prophasm	21	na	2170949	1000000	102586313	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.3	fmsi	global	23	na	2408694	1000000	3258595	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.3	fmsi	local	23	1	2408694	1000000	12098779	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.3	fmsi	local	23	2	2408694	1000000	9032563	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.3	fmsi	local	23	3	2408694	1000000	7088667	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.3	fmsi	local	23	4	2408694	1000000	5850115	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.3	fmsi	local	23	5	2408694	1000000	5058371	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.3	cbl	none	23	na	2408694	1000000	15907984	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.3	sbwt	none	23	0	2408694	1000000	24480200	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.3	sbwt	none	23	1	2408694	1000000	14851744	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.3	bwa	prophasm	23	na	2408694	1000000	120030452	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.3	fmsi	global	31	na	3385172	1000000	4423003	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.3	fmsi	local	31	1	3385172	1000000	19837563	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.3	fmsi	local	31	2	3385172	1000000	14712707	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.3	fmsi	local	31	3	3385172	1000000	11357483	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.3	fmsi	local	31	4	3385172	1000000	9135155	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.3	fmsi	local	31	5	3385172	1000000	7683307	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.3	cbl	none	31	na	3385172	1000000	26878613	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.3	sbwt	none	31	0	3385172	1000000	49010968	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.3	sbwt	none	31	1	3385172	1000000	29167088	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.3	bwa	prophasm	31	na	3385172	1000000	202736137	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	global	15	na	1926582	1000000	2004195	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	local	15	1	1926582	1000000	6682659	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.4	fmsi	local	15	2	1926582	1000000	4548523	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.4	fmsi	local	15	3	1926582	1000000	3480603	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.4	fmsi	local	15	4	1926582	1000000	2948579	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.4	fmsi	local	15	5	1926582	1000000	2683819	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.4	cbl	none	15	na	1926582	1000000	10953537	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	0.4	sbwt	none	15	0	1926582	1000000	8840552	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	0.4	sbwt	none	15	1	1926582	1000000	5882008	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	0.4	bwa	prophasm	15	na	1926582	1000000	64971292	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	global	17	na	2263616	1000000	2479291	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	local	17	1	2263616	1000000	8380827	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.4	fmsi	local	17	2	2263616	1000000	5783371	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.4	fmsi	local	17	3	2263616	1000000	4434243	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.4	fmsi	local	17	4	2263616	1000000	3736395	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.4	fmsi	local	17	5	2263616	1000000	3395875	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.4	cbl	none	17	na	2263616	1000000	11823300	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	0.4	sbwt	none	17	0	2263616	1000000	12879112	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	0.4	sbwt	none	17	1	2263616	1000000	8392560	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	0.4	bwa	prophasm	17	na	2263616	1000000	82393297	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	global	19	na	2579663	1000000	2867507	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	local	19	1	2579663	1000000	10211195	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.4	fmsi	local	19	2	2579663	1000000	7026747	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.4	fmsi	local	19	3	2579663	1000000	5313787	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.4	fmsi	local	19	4	2579663	1000000	4401619	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.4	fmsi	local	19	5	2579663	1000000	3924827	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.4	cbl	none	19	na	2579663	1000000	15119799	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.4	sbwt	none	19	0	2579663	1000000	17379384	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.4	sbwt	none	19	1	2579663	1000000	11215040	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.4	bwa	prophasm	19	na	2579663	1000000	99833921	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	global	21	na	2894599	1000000	3213683	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	local	21	1	2894599	1000000	12158155	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.4	fmsi	local	21	2	2894599	1000000	8303043	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.4	fmsi	local	21	3	2894599	1000000	6212819	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.4	fmsi	local	21	4	2894599	1000000	5067899	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.4	fmsi	local	21	5	2894599	1000000	4456635	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.4	cbl	none	21	na	2894599	1000000	16100984	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.4	sbwt	none	21	0	2894599	1000000	22415472	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.4	sbwt	none	21	1	2894599	1000000	14346056	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.4	bwa	prophasm	21	na	2894599	1000000	118449182	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	global	23	na	3211592	1000000	3543715	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	local	23	1	3211592	1000000	14186763	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.4	fmsi	local	23	2	3211592	1000000	9628579	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.4	fmsi	local	23	3	3211592	1000000	7129843	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.4	fmsi	local	23	4	3211592	1000000	5744411	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.4	fmsi	local	23	5	3211592	1000000	4988843	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.4	cbl	none	23	na	3211592	1000000	20358643	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.4	sbwt	none	23	0	3211592	1000000	28003264	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.4	sbwt	none	23	1	3211592	1000000	17838752	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.4	bwa	prophasm	23	na	3211592	1000000	138481888	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	global	31	na	4513562	1000000	4773331	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.4	fmsi	local	31	1	4513562	1000000	23150587	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.4	fmsi	local	31	2	4513562	1000000	15481523	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.4	fmsi	local	31	3	4513562	1000000	11135363	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.4	fmsi	local	31	4	4513562	1000000	8640051	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.4	fmsi	local	31	5	4513562	1000000	7219987	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.4	cbl	none	31	na	4513562	1000000	35055169	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.4	sbwt	none	31	0	4513562	1000000	55975416	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.4	sbwt	none	31	1	4513562	1000000	35258496	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.4	bwa	prophasm	31	na	4513562	1000000	233456111	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	15	na	2408227	1000000	2197115	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	local	15	1	2408227	1000000	7334211	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	15	2	2408227	1000000	4677203	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	15	3	2408227	1000000	3573387	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	15	4	2408227	1000000	3115331	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	15	5	2408227	1000000	2913643	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	15	na	2408227	1000000	12889414	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	15	0	2408227	1000000	9586752	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	15	1	2408227	1000000	6590536	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	15	na	2408227	1000000	69213862	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	17	na	2829520	1000000	2660571	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	local	17	1	2829520	1000000	9143259	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	17	2	2829520	1000000	5835435	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	17	3	2829520	1000000	4382875	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	17	4	2829520	1000000	3744875	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	17	5	2829520	1000000	3487091	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	17	na	2829520	1000000	13965631	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	17	0	2829520	1000000	13874352	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	17	1	2829520	1000000	9463464	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	17	na	2829520	1000000	87511852	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	19	na	3224579	1000000	3043739	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	1	3224579	1000000	11089035	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	2	3224579	1000000	7007907	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	3	3224579	1000000	5152883	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	4	3224579	1000000	4304835	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	5	3224579	1000000	3925963	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	19	na	3224579	1000000	18100957	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	19	0	3224579	1000000	18619696	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	19	1	3224579	1000000	12682144	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	19	na	3224579	1000000	105789696	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	21	na	3618249	1000000	3399123	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	1	3618249	1000000	13171395	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	2	3618249	1000000	8213555	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	3	3618249	1000000	5929315	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	4	3618249	1000000	4869259	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	5	3618249	1000000	4381955	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	21	na	3618249	1000000	19359693	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	21	0	3618249	1000000	23928496	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	21	1	3618249	1000000	16243424	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	21	na	3618249	1000000	125409852	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	23	na	4014491	1000000	3734643	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	1	4014491	1000000	15330011	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	2	4014491	1000000	9462603	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	3	4014491	1000000	6737379	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	4	4014491	1000000	5442267	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	5	4014491	1000000	4841051	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	23	na	4014491	1000000	24704074	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	23	0	4014491	1000000	29806128	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	23	1	4014491	1000000	20221504	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	23	na	4014491	1000000	146438097	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	31	na	5641953	1000000	5007731	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	1	5641953	1000000	24865931	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	2	5641953	1000000	14940715	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	3	5641953	1000000	10155659	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	4	5641953	1000000	7835315	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	5	5641953	1000000	6708403	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	31	na	5641953	1000000	43083260	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	31	0	5641953	1000000	59164184	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	31	1	5641953	1000000	40055312	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	31	na	5641953	1000000	246077177	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	15	na	2889873	1000000	2327123	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	1	2889873	1000000	7563035	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	2	2889873	1000000	4582059	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	3	2889873	1000000	3562515	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	4	2889873	1000000	3204563	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	5	2889873	1000000	3060523	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	15	na	2889873	1000000	14721718	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	15	0	2889873	1000000	9986080	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	15	1	2889873	1000000	7170080	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	15	na	2889873	1000000	68875042	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	17	na	3395424	1000000	2775171	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	1	3395424	1000000	9369419	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	2	3395424	1000000	5587283	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	3	3395424	1000000	4206203	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	4	3395424	1000000	3698451	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	5	3395424	1000000	3534627	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	17	na	3395424	1000000	16011629	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	17	0	3395424	1000000	14253784	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	17	1	3395424	1000000	10313896	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	17	na	3395424	1000000	86679257	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	19	na	3869495	1000000	3155019	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	1	3869495	1000000	11305963	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	2	3869495	1000000	6618595	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	3	3869495	1000000	4845091	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	4	3869495	1000000	4170115	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	5	3869495	1000000	3916859	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	19	na	3869495	1000000	20996201	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	19	0	3869495	1000000	18938808	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	19	1	3869495	1000000	13830304	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	19	na	3869495	1000000	104485941	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	21	na	4341899	1000000	3513987	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	1	4341899	1000000	13382931	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	2	4341899	1000000	7672187	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	3	4341899	1000000	5491507	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
