genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref	Q_time_s	Q_mem_kb	qType	SI_time_s	SI_mem_kb
sars-cov-2_pangenome_k32	0.6	sbwt	none	31	1	6770344	1000000	43639920	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1	5.11	71812	0	169.62	2370760
sars-cov-2_pangenome_k32	0.6	sbwt	none	31	1	6770344	1000000	43639920	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1	1.43	71812	Neg	169.62	2370760
sars-cov-2_pangenome_k32	0.6	sbwt	none	31	1	6770344	1000000	43639920	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1	5.23	71812	Pos	169.62	2370760
sars-cov-2_pangenome_k32	0.6	na	prophasm	31	na	na	na	na	na	2.2199999999999998	389500	0	77.64	331220
sars-cov-2_pangenome_k32	0.6	na	prophasm	31	na	na	na	na	na	1.58	386476	Neg	77.64	331220
sars-cov-2_pangenome_k32	0.6	na	prophasm	31	na	na	na	na	na	2.94	386276	Pos	77.64	331220
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	15	na	3371518	1000000	64118900	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na	6.68	136552	0	19.75	189400
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	15	na	3371518	1000000	64118900	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na	3.38	136428	Neg	19.75	189400
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	15	na	3371518	1000000	64118900	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na	6.78	136552	Pos	19.75	189400
sars-cov-2_pangenome_k32	0.7	cbl	none	15	na	3371518	1000000	16476824	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na	0.76	68440	0	2.38	71528
sars-cov-2_pangenome_k32	0.7	cbl	none	15	na	3371518	1000000	16476824	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na	0.68	68440	Neg	2.38	71528
sars-cov-2_pangenome_k32	0.7	cbl	none	15	na	3371518	1000000	16476824	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na	0.77	68440	Pos	2.38	71528
sars-cov-2_pangenome_k32	0.7	fmsi	global	15	na	3371518	1000000	2405475	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na	24.220000000000002	5976	0	11.1	163664
sars-cov-2_pangenome_k32	0.7	fmsi	global	15	na	3371518	1000000	2405475	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na	19.86	5976	Neg	11.1	163664
sars-cov-2_pangenome_k32	0.7	fmsi	global	15	na	3371518	1000000	2405475	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na	24.32	5976	Pos	11.1	163664
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	1	3371518	1000000	7370443	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1	24.900000000000002	10124	0	16.1	352268
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	1	3371518	1000000	7370443	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1	21.450000000000003	10124	Neg	16.1	352268
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	1	3371518	1000000	7370443	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1	25.05	10124	Pos	16.1	352268
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	2	3371518	1000000	4335131	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2	24.7	7756	0	11.04	200096
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	2	3371518	1000000	4335131	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2	20.95	7756	Neg	11.04	200096
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	2	3371518	1000000	4335131	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2	24.810000000000002	7756	Pos	11.04	200096
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	3	3371518	1000000	3486963	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3	24.28	6768	0	10.75	158964
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	3	3371518	1000000	3486963	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3	20.33	6768	Neg	10.75	158964
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	3	3371518	1000000	3486963	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3	24.44	6768	Pos	10.75	158964
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	4	3371518	1000000	3240723	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4	24.290000000000003	6768	0	15.4	147312
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	4	3371518	1000000	3240723	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4	20.15	6768	Neg	15.4	147312
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	4	3371518	1000000	3240723	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4	24.57	6768	Pos	15.4	147312
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	5	3371518	1000000	3147643	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5	23.880000000000003	6504	0	29.57	142868
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	5	3371518	1000000	3147643	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5	19.86	6504	Neg	29.57	142868
sars-cov-2_pangenome_k32	0.7	fmsi	local	15	5	3371518	1000000	3147643	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5	24.03	6504	Pos	29.57	142868
sars-cov-2_pangenome_k32	0.7	sbwt	none	15	0	3371518	1000000	10044616	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0	0.68	39040	0	30.270000000000003	571732
sars-cov-2_pangenome_k32	0.7	sbwt	none	15	0	3371518	1000000	10044616	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0	0.62	39040	Neg	30.270000000000003	571732
sars-cov-2_pangenome_k32	0.7	sbwt	none	15	0	3371518	1000000	10044616	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0	0.86	39040	Pos	30.270000000000003	571732
sars-cov-2_pangenome_k32	0.7	sbwt	none	15	1	3371518	1000000	7634120	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1	1.14	36664	0	26.96	516384
sars-cov-2_pangenome_k32	0.7	sbwt	none	15	1	3371518	1000000	7634120	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1	0.92	36664	Neg	26.96	516384
sars-cov-2_pangenome_k32	0.7	sbwt	none	15	1	3371518	1000000	7634120	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1	1.37	36664	Pos	26.96	516384
sars-cov-2_pangenome_k32	0.7	na	prophasm	15	na	na	na	na	na	1.01	143528	0	19.06	175108
sars-cov-2_pangenome_k32	0.7	na	prophasm	15	na	na	na	na	na	0.64	137776	Neg	19.06	175108
sars-cov-2_pangenome_k32	0.7	na	prophasm	15	na	na	na	na	na	1.06	143528	Pos	19.06	175108
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	17	na	3961328	1000000	80057091	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na	6.43	163704	0	19.8	266844
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	17	na	3961328	1000000	80057091	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na	4.4799999999999995	163704	Neg	19.8	266844
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	17	na	3961328	1000000	80057091	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na	6.96	163704	Pos	19.8	266844
sars-cov-2_pangenome_k32	0.7	cbl	none	17	na	3961328	1000000	17989841	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na	0.79	67240	0	3.17	69732
sars-cov-2_pangenome_k32	0.7	cbl	none	17	na	3961328	1000000	17989841	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na	0.7100000000000001	67240	Neg	3.17	69732
sars-cov-2_pangenome_k32	0.7	cbl	none	17	na	3961328	1000000	17989841	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na	0.81	67240	Pos	3.17	69732
sars-cov-2_pangenome_k32	0.7	fmsi	global	17	na	3961328	1000000	2837595	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na	25.59	6232	0	14.959999999999999	188720
sars-cov-2_pangenome_k32	0.7	fmsi	global	17	na	3961328	1000000	2837595	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na	19.27	6232	Neg	14.959999999999999	188720
sars-cov-2_pangenome_k32	0.7	fmsi	global	17	na	3961328	1000000	2837595	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na	25.71	6232	Pos	14.959999999999999	188720
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	1	3961328	1000000	9053379	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1	27.86	11964	0	21.82	458932
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	1	3961328	1000000	9053379	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1	21.970000000000002	11964	Neg	21.82	458932
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	1	3961328	1000000	9053379	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1	27.970000000000002	11964	Pos	21.82	458932
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	2	3961328	1000000	5146435	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2	26.48	8532	0	13.36	247004
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	2	3961328	1000000	5146435	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2	20.91	8532	Neg	13.36	247004
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	2	3961328	1000000	5146435	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2	27.84	8532	Pos	13.36	247004
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	3	3961328	1000000	3993467	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3	27.49	7288	0	14.54	190332
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	3	3961328	1000000	3993467	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3	20.17	7288	Neg	14.54	190332
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	3	3961328	1000000	3993467	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3	26.32	7288	Pos	14.54	190332
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	4	3961328	1000000	3652123	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4	26.04	7024	0	19.82	174444
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	4	3961328	1000000	3652123	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4	19.759999999999998	7024	Neg	19.82	174444
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	4	3961328	1000000	3652123	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4	26.07	7024	Pos	19.82	174444
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	5	3961328	1000000	3562019	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5	26.17	7024	0	40.339999999999996	167812
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	5	3961328	1000000	3562019	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5	20.01	7024	Neg	40.339999999999996	167812
sars-cov-2_pangenome_k32	0.7	fmsi	local	17	5	3961328	1000000	3562019	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5	26.3	7024	Pos	40.339999999999996	167812
sars-cov-2_pangenome_k32	0.7	sbwt	none	17	0	3961328	1000000	14019624	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0	0.89	42932	0	46.6	886092
sars-cov-2_pangenome_k32	0.7	sbwt	none	17	0	3961328	1000000	14019624	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0	0.5	42932	Neg	46.6	886092
sars-cov-2_pangenome_k32	0.7	sbwt	none	17	0	3961328	1000000	14019624	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0	0.91	42932	Pos	46.6	886092
sars-cov-2_pangenome_k32	0.7	sbwt	none	17	1	3961328	1000000	10959840	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1	1.36	39832	0	41.339999999999996	689244
sars-cov-2_pangenome_k32	0.7	sbwt	none	17	1	3961328	1000000	10959840	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1	0.9400000000000001	39832	Neg	41.339999999999996	689244
sars-cov-2_pangenome_k32	0.7	sbwt	none	17	1	3961328	1000000	10959840	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1	1.51	39832	Pos	41.339999999999996	689244
sars-cov-2_pangenome_k32	0.7	na	prophasm	17	na	na	na	na	na	1.52	161152	0	19.59	193540
sars-cov-2_pangenome_k32	0.7	na	prophasm	17	na	na	na	na	na	0.72	161152	Neg	19.59	193540
sars-cov-2_pangenome_k32	0.7	na	prophasm	17	na	na	na	na	na	1.36	161152	Pos	19.59	193540
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	19	na	4514411	1000000	96097166	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na	8	189644	0	26.59	210824
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	19	na	4514411	1000000	96097166	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na	5.66	189644	Neg	26.59	210824
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	19	na	4514411	1000000	96097166	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na	7.63	189644	Pos	26.59	210824
sars-cov-2_pangenome_k32	0.7	cbl	none	19	na	4514411	1000000	23836019	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na	0.86	68432	0	3.6599999999999997	73372
sars-cov-2_pangenome_k32	0.7	cbl	none	19	na	4514411	1000000	23836019	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na	0.77	68432	Neg	3.6599999999999997	73372
sars-cov-2_pangenome_k32	0.7	cbl	none	19	na	4514411	1000000	23836019	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na	0.86	68432	Pos	3.6599999999999997	73372
sars-cov-2_pangenome_k32	0.7	fmsi	global	19	na	4514411	1000000	3216035	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na	28.400000000000002	6496	0	17.09	212224
sars-cov-2_pangenome_k32	0.7	fmsi	global	19	na	4514411	1000000	3216035	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na	19.16	6496	Neg	17.09	212224
sars-cov-2_pangenome_k32	0.7	fmsi	global	19	na	4514411	1000000	3216035	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na	27.91	6496	Pos	17.09	212224
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	1	4514411	1000000	10858939	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1	30.65	13728	0	28.84	572456
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	1	4514411	1000000	10858939	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1	23.52	13728	Neg	28.84	572456
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	1	4514411	1000000	10858939	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1	31.04	13728	Pos	28.84	572456
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	2	4514411	1000000	5988363	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2	29.34	9324	0	16.82	296788
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	2	4514411	1000000	5988363	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2	21.29	9324	Neg	16.82	296788
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	2	4514411	1000000	5988363	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2	29.479999999999997	9324	Pos	16.82	296788
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	3	4514411	1000000	4522123	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3	28.58	8004	0	17.29	222004
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	3	4514411	1000000	4522123	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3	20.23	8004	Neg	17.29	222004
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	3	4514411	1000000	4522123	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3	28.71	8004	Pos	17.29	222004
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	4	4514411	1000000	4063643	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4	28.380000000000003	7556	0	24.26	197840
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	4	4514411	1000000	4063643	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4	20.060000000000002	7556	Neg	24.26	197840
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	4	4514411	1000000	4063643	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4	28.42	7556	Pos	24.26	197840
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	5	4514411	1000000	3921923	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5	28.26	7288	0	51.459999999999994	190864
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	5	4514411	1000000	3921923	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5	19.87	7288	Neg	51.459999999999994	190864
sars-cov-2_pangenome_k32	0.7	fmsi	local	19	5	4514411	1000000	3921923	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5	28.39	7288	Pos	51.459999999999994	190864
sars-cov-2_pangenome_k32	0.7	sbwt	none	19	0	4514411	1000000	18338960	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0	0.9500000000000001	46952	0	62.05	948928
sars-cov-2_pangenome_k32	0.7	sbwt	none	19	0	4514411	1000000	18338960	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0	0.54	46952	Neg	62.05	948928
sars-cov-2_pangenome_k32	0.7	sbwt	none	19	0	4514411	1000000	18338960	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0	0.93	46952	Pos	62.05	948928
sars-cov-2_pangenome_k32	0.7	sbwt	none	19	1	4514411	1000000	14676760	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1	1.59	43460	0	62.650000000000006	930104
sars-cov-2_pangenome_k32	0.7	sbwt	none	19	1	4514411	1000000	14676760	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1	1.2	43460	Neg	62.650000000000006	930104
sars-cov-2_pangenome_k32	0.7	sbwt	none	19	1	4514411	1000000	14676760	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1	2.08	43460	Pos	62.650000000000006	930104
sars-cov-2_pangenome_k32	0.7	na	prophasm	19	na	na	na	na	na	1.27	190312	0	25.950000000000003	210824
sars-cov-2_pangenome_k32	0.7	na	prophasm	19	na	na	na	na	na	0.8	184640	Neg	25.950000000000003	210824
sars-cov-2_pangenome_k32	0.7	na	prophasm	19	na	na	na	na	na	1.85	184640	Pos	25.950000000000003	210824
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	21	na	5065549	1000000	113212254	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na	8.57	216392	0	32.76	228032
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	21	na	5065549	1000000	113212254	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na	6.7	216392	Neg	32.76	228032
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	21	na	5065549	1000000	113212254	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na	8.8	216392	Pos	32.76	228032
sars-cov-2_pangenome_k32	0.7	cbl	none	21	na	5065549	1000000	25670897	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na	0.9	67756	0	3.61	72948
sars-cov-2_pangenome_k32	0.7	cbl	none	21	na	5065549	1000000	25670897	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na	0.77	67756	Neg	3.61	72948
sars-cov-2_pangenome_k32	0.7	cbl	none	21	na	5065549	1000000	25670897	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na	0.9	67756	Pos	3.61	72948
sars-cov-2_pangenome_k32	0.7	fmsi	global	21	na	5065549	1000000	3571971	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na	29.25	7024	0	20.61	235620
sars-cov-2_pangenome_k32	0.7	fmsi	global	21	na	5065549	1000000	3571971	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na	18.849999999999998	7024	Neg	20.61	235620
sars-cov-2_pangenome_k32	0.7	fmsi	global	21	na	5065549	1000000	3571971	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na	29.39	7024	Pos	20.61	235620
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	1	5065549	1000000	12772131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1	32.73	15328	0	36.43	672192
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	1	5065549	1000000	12772131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1	21.830000000000002	15328	Neg	36.43	672192
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	1	5065549	1000000	12772131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1	32.669999999999995	15328	Pos	36.43	672192
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	2	5065549	1000000	6850675	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2	31.610000000000003	9920	0	21.04	356180
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	2	5065549	1000000	6850675	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2	21.049999999999997	9920	Neg	21.04	356180
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	2	5065549	1000000	6850675	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2	32.8	9920	Pos	21.04	356180
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	3	5065549	1000000	5046163	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3	30.59	8512	0	20.22	255104
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	3	5065549	1000000	5046163	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3	20.220000000000002	8512	Neg	20.22	255104
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	3	5065549	1000000	5046163	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3	30.69	8512	Pos	20.22	255104
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	4	5065549	1000000	4483155	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4	30.029999999999998	7808	0	28.93	225336
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	4	5065549	1000000	4483155	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4	19.7	7808	Neg	28.93	225336
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	4	5065549	1000000	4483155	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4	30.169999999999998	7808	Pos	28.93	225336
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	5	5065549	1000000	4299131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5	30.28	7552	0	59.36	216016
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	5	5065549	1000000	4299131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5	19.7	7552	Neg	59.36	216016
sars-cov-2_pangenome_k32	0.7	fmsi	local	21	5	5065549	1000000	4299131	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5	30.46	7552	Pos	59.36	216016
sars-cov-2_pangenome_k32	0.7	sbwt	none	21	0	5065549	1000000	23124784	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0	1.3	51636	0	79.21	1125020
sars-cov-2_pangenome_k32	0.7	sbwt	none	21	0	5065549	1000000	23124784	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0	0.62	51636	Neg	79.21	1125020
sars-cov-2_pangenome_k32	0.7	sbwt	none	21	0	5065549	1000000	23124784	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0	1.45	51636	Pos	79.21	1125020
sars-cov-2_pangenome_k32	0.7	sbwt	none	21	1	5065549	1000000	18745128	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1	1.96	47480	0	82.59	1122212
sars-cov-2_pangenome_k32	0.7	sbwt	none	21	1	5065549	1000000	18745128	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1	1.05	47480	Neg	82.59	1122212
sars-cov-2_pangenome_k32	0.7	sbwt	none	21	1	5065549	1000000	18745128	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1	2.0799999999999996	47480	Pos	82.59	1122212
sars-cov-2_pangenome_k32	0.7	na	prophasm	21	na	na	na	na	na	1.89	208948	0	31.119999999999997	228032
sars-cov-2_pangenome_k32	0.7	na	prophasm	21	na	na	na	na	na	0.81	216064	Neg	31.119999999999997	228032
sars-cov-2_pangenome_k32	0.7	na	prophasm	21	na	na	na	na	na	2.0300000000000002	208948	Pos	31.119999999999997	228032
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	23	na	5620287	1000000	131692572	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na	8.700000000000001	244496	0	46.08	245356
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	23	na	5620287	1000000	131692572	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na	7.39	244496	Neg	46.08	245356
sars-cov-2_pangenome_k32	0.7	bwa	prophasm	23	na	5620287	1000000	131692572	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na	9.57	244496	Pos	46.08	245356
sars-cov-2_pangenome_k32	0.7	cbl	none	23	na	5620287	1000000	33198523	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na	0.9500000000000001	73564	0	5.3	84320
sars-cov-2_pangenome_k32	0.7	cbl	none	23	na	5620287	1000000	33198523	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na	0.8	73564	Neg	5.3	84320
sars-cov-2_pangenome_k32	0.7	cbl	none	23	na	5620287	1000000	33198523	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na	0.93	73564	Pos	5.3	84320
sars-cov-2_pangenome_k32	0.7	fmsi	global	23	na	5620287	1000000	3913051	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na	31.39	7296	0	26.310000000000002	259012
sars-cov-2_pangenome_k32	0.7	fmsi	global	23	na	5620287	1000000	3913051	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na	19.01	7296	Neg	26.310000000000002	259012
sars-cov-2_pangenome_k32	0.7	fmsi	global	23	na	5620287	1000000	3913051	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na	31.450000000000003	7296	Pos	26.310000000000002	259012
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	1	5620287	1000000	14759907	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1	36.07	17300	0	43.16	808272
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	1	5620287	1000000	14759907	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1	22.01	17300	Neg	43.16	808272
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	1	5620287	1000000	14759907	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1	36.13	17300	Pos	43.16	808272
sars-cov-2_pangenome_k32	0.7	fmsi	local	23	2	5620287	1000000	7727011	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2	33.99	10916	0	26.669999999999998	412868
